FrameIndex,TrueLabel,ViT_Pred,HOC_Pred,Cyclo_Pred,DS_Fusion_Pred,Correct,Confidence,Conflict,SNR
5,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970585842610496,0.722295757420215,12.5
50,QPSK,16QAM,4psk,QPSK,QPSK,1,0.933162869806007,0.845234803722381,12.5
51,QPSK,QPSK,4psk,QPSK,QPSK,1,0.980112394111043,0.621897355882048,12.5
52,QPSK,16QAM,4psk,QPSK,QPSK,1,0.920550338719315,0.887545514884304,12.5
53,QPSK,8PSK,4psk,QPSK,QPSK,1,0.841538731825045,0.891392209006965,12.5
54,QPSK,16QAM,4psk,QPSK,QPSK,1,0.926966510465507,0.871755668871004,12.5
55,QPSK,16QAM,4psk,QPSK,QPSK,1,0.896240218382991,0.893535718168161,12.5
56,QPSK,16QAM,4psk,QPSK,QPSK,1,0.982036045794592,0.62422990722398,12.5
57,QPSK,QPSK,4psk,QPSK,QPSK,1,0.982896103005032,0.605850143395871,12.5
58,QPSK,16QAM,4psk,QPSK,QPSK,1,0.847693056899076,0.928176719497621,12.5
59,QPSK,16QAM,4psk,QPSK,QPSK,1,0.938905721385206,0.854467190436251,12.5
6,QPSK,16QAM,4psk,QPSK,QPSK,1,0.886609307114484,0.904031231441471,12.5
60,QPSK,16QAM,4psk,QPSK,QPSK,1,0.850148207531173,0.92884837352257,12.5
61,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998803901498156,0.200917376851306,12.5
62,QPSK,16QAM,4psk,QPSK,QPSK,1,0.84225138803885,0.929149519211107,12.5
63,QPSK,16QAM,4psk,QPSK,QPSK,1,0.940922744163691,0.821616878336232,12.5
64,QPSK,16QAM,4psk,QPSK,QPSK,1,0.919695371785844,0.87210165865858,12.5
65,QPSK,16QAM,4psk,QPSK,QPSK,1,0.95231895029578,0.764375484596739,12.5
66,QPSK,16QAM,4psk,QPSK,QPSK,1,0.943264759705411,0.832756992098938,12.5
67,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948427903481786,0.817981062120701,12.5
68,QPSK,8PSK,4psk,QPSK,QPSK,1,0.875793546093594,0.870631559587811,12.5
69,QPSK,16QAM,4psk,QPSK,QPSK,1,0.916912749507831,0.880970189992735,12.5
7,QPSK,16QAM,4psk,QPSK,QPSK,1,0.792277178089239,0.943338038486618,12.5
70,QPSK,8PSK,4psk,QPSK,QPSK,1,0.952310706185477,0.755031214964778,12.5
71,QPSK,QPSK,4psk,QPSK,QPSK,1,0.984228852874576,0.585727822137307,12.5
72,QPSK,16QAM,4psk,QPSK,QPSK,1,0.849863978961666,0.924030746085616,12.5
73,QPSK,16QAM,4psk,QPSK,QPSK,1,0.974041883972925,0.688593119056723,12.5
74,QPSK,16QAM,4psk,QPSK,QPSK,1,0.928554065383813,0.857493715306459,12.5
75,QPSK,16QAM,4psk,QPSK,QPSK,1,0.884937150676019,0.905627308348627,12.5
76,QPSK,16QAM,4psk,QPSK,QPSK,1,0.925416134139151,0.878518513707375,12.5
77,QPSK,16QAM,4psk,QPSK,QPSK,1,0.89821461365332,0.895549003105971,12.5
78,QPSK,16QAM,4psk,QPSK,QPSK,1,0.940363369253424,0.837150069756248,12.5
79,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998863376802531,0.200078014055262,12.5
8,QPSK,16QAM,4psk,QPSK,QPSK,1,0.895913745117419,0.895006123357935,12.5
80,QPSK,8PSK,4psk,QPSK,QPSK,1,0.930867295890252,0.812407239353031,12.5
81,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949535067340405,0.804680194823192,12.5
82,QPSK,16QAM,4psk,QPSK,QPSK,1,0.971085200117059,0.7172874611248,12.5
83,QPSK,16QAM,4psk,8PSK,8PSK,0,0.361567549598034,0.969295224878134,12.5
84,QPSK,16QAM,4psk,QPSK,QPSK,1,0.84996540987529,0.927662333962929,12.5
85,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948650916496622,0.81186998970533,12.5
86,QPSK,16QAM,4psk,QPSK,QPSK,1,0.885150047216937,0.901759648865247,12.5
87,QPSK,QPSK,4psk,QPSK,QPSK,1,0.995870762734277,0.286517148453168,12.5
88,QPSK,16QAM,4psk,QPSK,QPSK,1,0.865764274823916,0.917563240431628,12.5
89,QPSK,16QAM,4psk,QPSK,QPSK,1,0.905151207089148,0.901366302842516,12.5
9,QPSK,16QAM,4psk,QPSK,QPSK,1,0.897102545072068,0.891394584849828,12.5
90,QPSK,16QAM,4psk,QPSK,QPSK,1,0.88058101474931,0.909144416276509,12.5
91,QPSK,16QAM,4psk,QPSK,QPSK,1,0.888442488164461,0.899070172889109,12.5
92,QPSK,16QAM,4psk,QPSK,QPSK,1,0.901113813210133,0.888304272821272,12.5
93,QPSK,16QAM,4psk,QPSK,QPSK,1,0.841569696296735,0.939721950276602,12.5
94,QPSK,16QAM,4psk,QPSK,QPSK,1,0.946743402130219,0.826775548916418,12.5
95,QPSK,16QAM,4psk,QPSK,QPSK,1,0.870383587434206,0.913447464954391,12.5
96,QPSK,16QAM,4psk,QPSK,QPSK,1,0.934822603845594,0.857295783652344,12.5
97,QPSK,16QAM,4psk,QPSK,QPSK,1,0.804185563355405,0.940979793024889,12.5
98,QPSK,16QAM,4psk,QPSK,QPSK,1,0.942456679193007,0.825846734745274,12.5
99,QPSK,16QAM,4psk,QPSK,QPSK,1,0.914144229635157,0.879198980311917,12.5
1,QPSK,QPSK,4psk,QPSK,QPSK,1,0.999037196403195,0.19758411848549,15
10,QPSK,16QAM,4psk,QPSK,QPSK,1,0.953456772006915,0.895501769783162,15
100,QPSK,16QAM,4psk,QPSK,QPSK,1,0.925274918092361,0.938033395945194,15
101,QPSK,16QAM,4psk,QPSK,QPSK,1,0.957576849007734,0.88400398426611,15
102,QPSK,16QAM,4psk,QPSK,QPSK,1,0.976663635450904,0.829784897435193,15
103,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998528548603125,0.254039223526287,15
104,QPSK,16QAM,4psk,QPSK,QPSK,1,0.956611818962324,0.873295056780154,15
105,QPSK,16QAM,4psk,QPSK,QPSK,1,0.957230217877976,0.890380558089229,15
106,QPSK,16QAM,4psk,QPSK,QPSK,1,0.953361641590587,0.902772123219959,15
107,QPSK,16QAM,4psk,QPSK,QPSK,1,0.954429830575738,0.89281789663693,15
108,QPSK,16QAM,4psk,QPSK,QPSK,1,0.957254042316254,0.897369402653699,15
109,QPSK,16QAM,4psk,QPSK,QPSK,1,0.968992979877988,0.846457215459113,15
11,QPSK,16QAM,4psk,QPSK,QPSK,1,0.963776035512247,0.871384537504141,15
110,QPSK,8PSK,4psk,QPSK,QPSK,1,0.92946875871285,0.891209233298,15
111,QPSK,16QAM,4psk,QPSK,QPSK,1,0.968956444579746,0.872505497589047,15
112,QPSK,16QAM,4psk,QPSK,QPSK,1,0.926576371494476,0.932193962635106,15
113,QPSK,16QAM,4psk,QPSK,QPSK,1,0.936901640472544,0.918116366382421,15
114,QPSK,16QAM,4psk,QPSK,QPSK,1,0.941401213074828,0.915935731096169,15
115,QPSK,16QAM,4psk,QPSK,QPSK,1,0.988629047424821,0.68862404824815,15
116,QPSK,16QAM,4psk,QPSK,QPSK,1,0.965270055545928,0.861049725724861,15
117,QPSK,16QAM,4psk,QPSK,QPSK,1,0.946025650179781,0.903396465251696,15
118,QPSK,16QAM,4psk,QPSK,QPSK,1,0.930285481671412,0.93797310726644,15
119,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967204150967894,0.845702509269966,15
12,QPSK,QPSK,4psk,QPSK,QPSK,1,0.99616994772991,0.437090803817352,15
120,QPSK,16QAM,4psk,QPSK,QPSK,1,0.933787537710702,0.925954003397002,15
121,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975686703288082,0.841858634712049,15
122,QPSK,16QAM,4psk,QPSK,QPSK,1,0.968810684968234,0.854024132154335,15
123,QPSK,16QAM,4psk,QPSK,QPSK,1,0.969654600327636,0.853973044658119,15
124,QPSK,16QAM,4psk,QPSK,QPSK,1,0.946577189925232,0.911583110955582,15
125,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970812755068916,0.845002164583197,15
126,QPSK,QPSK,4psk,QPSK,QPSK,1,0.992568771715703,0.486175989912332,15
127,QPSK,QPSK,4psk,QPSK,QPSK,1,0.995608759330999,0.470592048097792,15
128,QPSK,16QAM,4psk,QPSK,QPSK,1,0.95514192753704,0.905654157433299,15
129,QPSK,16QAM,4psk,QPSK,QPSK,1,0.936211086776301,0.924560607574225,15
13,QPSK,16QAM,4psk,QPSK,QPSK,1,0.935297566668,0.924159027984846,15
130,QPSK,16QAM,4psk,QPSK,QPSK,1,0.9670973794227,0.838742540826853,15
131,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970236359336847,0.84264894961289,15
132,QPSK,16QAM,4psk,QPSK,QPSK,1,0.956789190394098,0.890106749067295,15
133,QPSK,16QAM,4psk,QPSK,QPSK,1,0.97434319044331,0.826711490753536,15
134,QPSK,16QAM,4psk,QPSK,QPSK,1,0.962651788441467,0.874554993589841,15
135,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967826214645126,0.862948958861511,15
136,QPSK,16QAM,4psk,QPSK,QPSK,1,0.980996764800129,0.807121602691784,15
137,QPSK,16QAM,4psk,QPSK,QPSK,1,0.960388951929728,0.881907257119092,15
138,QPSK,16QAM,4psk,QPSK,QPSK,1,0.972168241005417,0.857885912978378,15
139,QPSK,8PSK,4psk,QPSK,QPSK,1,0.957224700016078,0.849636069779117,15
14,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949343645916469,0.886681595746272,15
140,QPSK,16QAM,4psk,QPSK,QPSK,1,0.908885929592101,0.940692934286193,15
141,QPSK,16QAM,4psk,QPSK,QPSK,1,0.926187223087459,0.932881345468244,15
142,QPSK,16QAM,4psk,QPSK,QPSK,1,0.947112375382168,0.908869142811163,15
143,QPSK,16QAM,4psk,QPSK,QPSK,1,0.986788020015955,0.717162567383488,15
144,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967663993839419,0.849741211013558,15
145,QPSK,16QAM,4psk,QPSK,QPSK,1,0.985097734882334,0.712147884166171,15
146,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948111066951153,0.909307295597053,15
147,QPSK,8PSK,4psk,QPSK,QPSK,1,0.986177011975266,0.713181538829771,15
148,QPSK,16QAM,4psk,QPSK,QPSK,1,0.96258063459362,0.88541043730255,15
149,QPSK,16QAM,4psk,QPSK,QPSK,1,0.959774070775558,0.882386416387938,15
15,QPSK,16QAM,4psk,QPSK,QPSK,1,0.954459898257304,0.895119726805067,15
150,QPSK,16QAM,4psk,QPSK,QPSK,1,0.962929988579784,0.873274804189453,15
151,QPSK,16QAM,4psk,QPSK,QPSK,1,0.956985378045711,0.890838100155836,15
152,QPSK,16QAM,4psk,QPSK,QPSK,1,0.974866564178284,0.82463590346396,15
153,QPSK,16QAM,4psk,QPSK,QPSK,1,0.974988397036154,0.823048761613506,15
154,QPSK,16QAM,4psk,QPSK,QPSK,1,0.982270742065146,0.774809429975028,15
155,QPSK,16QAM,4psk,QPSK,QPSK,1,0.954596340052519,0.904553003813386,15
156,QPSK,16QAM,4psk,QPSK,QPSK,1,0.908249087291524,0.948403726415615,15
157,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975946785614547,0.797981886482599,15
158,QPSK,16QAM,4psk,QPSK,QPSK,1,0.942874992157031,0.912774626139974,15
159,QPSK,16QAM,4psk,QPSK,QPSK,1,0.959489377734707,0.888244485492759,15
16,QPSK,16QAM,4psk,QPSK,QPSK,1,0.954474904744729,0.90942414072895,15
160,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975274230412385,0.809282206137574,15
161,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948841255813051,0.920487952914104,15
162,QPSK,16QAM,4psk,QPSK,QPSK,1,0.965905246787718,0.855360289024434,15
163,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966314100316426,0.866579094088843,15
164,QPSK,16QAM,4psk,QPSK,QPSK,1,0.964056831345216,0.867388277677163,15
165,QPSK,16QAM,4psk,QPSK,QPSK,1,0.950862834534498,0.897627995103043,15
166,QPSK,QPSK,4psk,QPSK,QPSK,1,0.999343651790093,0.156207626395362,15
167,QPSK,16QAM,4psk,QPSK,QPSK,1,0.945869371537995,0.907351785779382,15
168,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966087383566969,0.858912783520638,15
169,QPSK,16QAM,4psk,QPSK,QPSK,1,0.987376409718845,0.702574668639824,15
17,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975373325338092,0.835265353009498,15
170,QPSK,16QAM,4psk,QPSK,QPSK,1,0.985961481920735,0.728570609600212,15
171,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975142061670528,0.823649278097415,15
172,QPSK,16QAM,4psk,QPSK,QPSK,1,0.968428752318793,0.848879443584947,15
173,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949448818936097,0.916843449176404,15
174,QPSK,16QAM,4psk,QPSK,QPSK,1,0.951386719973881,0.91284937772592,15
175,QPSK,16QAM,4psk,QPSK,QPSK,1,0.94917750791608,0.903219713439953,15
176,QPSK,16QAM,4psk,QPSK,QPSK,1,0.975658069584593,0.83404501774787,15
177,QPSK,16QAM,4psk,QPSK,QPSK,1,0.945490330139615,0.916508891181494,15
178,QPSK,16QAM,4psk,QPSK,QPSK,1,0.939157619055672,0.917888118968554,15
179,QPSK,16QAM,4psk,QPSK,QPSK,1,0.971613104641412,0.855108414980737,15
18,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949019977123,0.909871079063232,15
180,QPSK,16QAM,4psk,QPSK,QPSK,1,0.963399526006572,0.863811983717817,15
181,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998894799716891,0.222427804023235,15
182,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967271866767343,0.881431045699655,15
183,QPSK,16QAM,4psk,QPSK,QPSK,1,0.91578973958198,0.939656520999154,15
184,QPSK,16QAM,4psk,QPSK,QPSK,1,0.952970297491493,0.900873852553806,15
185,QPSK,16QAM,4psk,QPSK,QPSK,1,0.983097469981874,0.774386011079646,15
186,QPSK,16QAM,4psk,QPSK,QPSK,1,0.927187247364314,0.930218149483403,15
187,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998732354650504,0.236518071792642,15
188,QPSK,16QAM,4psk,QPSK,QPSK,1,0.9302172738806,0.933859463237862,15
189,QPSK,16QAM,4psk,QPSK,QPSK,1,0.95721945061668,0.889317026948013,15
19,QPSK,8PSK,4psk,QPSK,QPSK,1,0.975680498976031,0.763301559963463,15
190,QPSK,16QAM,4psk,QPSK,QPSK,1,0.92734611020229,0.924809337506582,15
191,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948255521093464,0.87448789930695,15
192,QPSK,16QAM,4psk,QPSK,QPSK,1,0.977074782895626,0.809253426380093,15
193,QPSK,16QAM,4psk,QPSK,QPSK,1,0.948683757742305,0.905293673934966,15
194,QPSK,16QAM,4psk,QPSK,QPSK,1,0.916724930101437,0.921228189662769,15
195,QPSK,16QAM,4psk,QPSK,QPSK,1,0.939533517100541,0.914243030267162,15
196,QPSK,16QAM,4psk,QPSK,QPSK,1,0.961383378420261,0.870863574864118,15
197,QPSK,16QAM,4psk,QPSK,QPSK,1,0.968306007811018,0.879169344806019,15
198,QPSK,16QAM,4psk,QPSK,QPSK,1,0.978407076035228,0.806252661776309,15
199,QPSK,16QAM,4psk,QPSK,QPSK,1,0.965350783258482,0.845114524637284,15
2,QPSK,16QAM,4psk,QPSK,QPSK,1,0.989665574091383,0.6585204004711,15
20,QPSK,16QAM,4psk,QPSK,QPSK,1,0.964028917308431,0.886860314741888,15
200,QPSK,16QAM,4psk,QPSK,QPSK,1,0.959069645998728,0.883530145320274,15
21,QPSK,16QAM,4psk,QPSK,QPSK,1,0.960274979144446,0.902388003176291,15
22,QPSK,16QAM,4psk,QPSK,QPSK,1,0.935111411680449,0.934913118640578,15
23,QPSK,16QAM,4psk,QPSK,QPSK,1,0.950109943054978,0.894664972100777,15
24,QPSK,QPSK,4psk,QPSK,QPSK,1,0.99373648148857,0.559198208705583,15
25,QPSK,16QAM,4psk,QPSK,QPSK,1,0.932231297754738,0.934018462817275,15
26,QPSK,16QAM,4psk,QPSK,QPSK,1,0.958573928672669,0.886249536564135,15
27,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966705213404995,0.883218944780577,15
28,QPSK,16QAM,4psk,QPSK,QPSK,1,0.958773484809291,0.888468677732314,15
29,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966524919682569,0.859436912190859,15
3,QPSK,8PSK,4psk,QPSK,QPSK,1,0.907521089575007,0.925783661486245,15
30,QPSK,16QAM,4psk,QPSK,QPSK,1,0.953616256856187,0.911522967903003,15
31,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949442291834135,0.908895930877918,15
32,QPSK,16QAM,4psk,QPSK,QPSK,1,0.965159896792207,0.865293418940506,15
33,QPSK,16QAM,4psk,QPSK,QPSK,1,0.974637682784414,0.836721323513956,15
34,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998993633495021,0.203800365091534,15
35,QPSK,16QAM,4psk,QPSK,QPSK,1,0.930391273232424,0.900047735531474,15
36,QPSK,16QAM,4psk,QPSK,QPSK,1,0.972251882009867,0.856005905999899,15
37,QPSK,16QAM,4psk,QPSK,QPSK,1,0.950434208778513,0.907259185189004,15
38,QPSK,16QAM,4psk,QPSK,QPSK,1,0.960875943402323,0.882417635052847,15
39,QPSK,16QAM,4psk,QPSK,QPSK,1,0.974332201223219,0.79262561446356,15
4,QPSK,16QAM,4psk,QPSK,QPSK,1,0.987737980085821,0.697255743033392,15
40,QPSK,16QAM,4psk,QPSK,QPSK,1,0.938328836382087,0.916882830129083,15
41,QPSK,16QAM,4psk,QPSK,QPSK,1,0.930370363624447,0.929559728727162,15
42,QPSK,QPSK,4psk,QPSK,QPSK,1,0.988186200231226,0.634010475359198,15
43,QPSK,16QAM,4psk,QPSK,QPSK,1,0.943494793725146,0.897623893504586,15
44,QPSK,16QAM,4psk,QPSK,QPSK,1,0.960395778649532,0.877889029132794,15
45,QPSK,16QAM,4psk,QPSK,QPSK,1,0.951808155142726,0.903452044230883,15
46,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967098379109962,0.858938094491698,15
47,QPSK,16QAM,4psk,QPSK,QPSK,1,0.969973724974717,0.833471499255994,15
48,QPSK,16QAM,4psk,QPSK,QPSK,1,0.963238043730664,0.86856721855464,15
49,QPSK,16QAM,4psk,QPSK,QPSK,1,0.934365110393242,0.927353265655402,15
5,QPSK,16QAM,4psk,QPSK,QPSK,1,0.952907273495903,0.914431697322593,15
50,QPSK,16QAM,4psk,QPSK,QPSK,1,0.961506716284992,0.87085055345632,15
51,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970365962632688,0.865246738231912,15
52,QPSK,QPSK,4psk,QPSK,QPSK,1,0.991568963786858,0.598922522077836,15
53,QPSK,QPSK,4psk,QPSK,QPSK,1,0.999587367579227,0.115251962359449,15
54,QPSK,QPSK,4psk,QPSK,QPSK,1,0.998221041920841,0.299257101008264,15
55,QPSK,QPSK,4psk,QPSK,QPSK,1,0.997837357283026,0.311220931760125,15
56,QPSK,8PSK,4psk,QPSK,QPSK,1,0.978555864853727,0.739308169697245,15
57,QPSK,16QAM,4psk,QPSK,QPSK,1,0.957194587174561,0.891219425956747,15
58,QPSK,16QAM,4psk,QPSK,QPSK,1,0.983859932489157,0.708659656784112,15
59,QPSK,16QAM,4psk,QPSK,QPSK,1,0.96306549443061,0.871846991830842,15
6,QPSK,16QAM,4psk,QPSK,QPSK,1,0.962996826290987,0.873932608995655,15
60,QPSK,16QAM,4psk,QPSK,QPSK,1,0.981624872263707,0.773826870285002,15
61,QPSK,8PSK,4psk,QPSK,QPSK,1,0.984116801644891,0.670452898211781,15
62,QPSK,16QAM,4psk,QPSK,QPSK,1,0.98651828587255,0.725831123368302,15
63,QPSK,16QAM,4psk,QPSK,QPSK,1,0.945127246475405,0.91133784652249,15
64,QPSK,16QAM,4psk,QPSK,QPSK,1,0.977140782292784,0.82760656870121,15
65,QPSK,16QAM,4psk,QPSK,QPSK,1,0.956445480589319,0.899226804518816,15
66,QPSK,8PSK,4psk,QPSK,QPSK,1,0.902172117397903,0.908277191760826,15
67,QPSK,16QAM,4psk,QPSK,QPSK,1,0.979002262036826,0.810689472982856,15
68,QPSK,16QAM,4psk,QPSK,QPSK,1,0.9892400422015,0.652077379710457,15
69,QPSK,16QAM,4psk,QPSK,QPSK,1,0.98333389437011,0.788685526930376,15
7,QPSK,16QAM,4psk,QPSK,QPSK,1,0.95362943240149,0.899765811429255,15
70,QPSK,16QAM,4psk,QPSK,QPSK,1,0.962677532660032,0.873418552965599,15
71,QPSK,8PSK,4psk,QPSK,QPSK,1,0.975993777915522,0.820768661411464,15
72,QPSK,16QAM,4psk,QPSK,QPSK,1,0.980367451770578,0.784100172943978,15
73,QPSK,8PSK,4psk,QPSK,QPSK,1,0.937695201456772,0.881924885299718,15
74,QPSK,QPSK,4psk,QPSK,QPSK,1,0.999525985269127,0.114793097347724,15
75,QPSK,16QAM,4psk,QPSK,QPSK,1,0.961846804665194,0.891503670714834,15
76,QPSK,16QAM,4psk,QPSK,QPSK,1,0.967044831431836,0.874119149110665,15
77,QPSK,16QAM,4psk,QPSK,QPSK,1,0.870683620214106,0.930173176794376,15
78,QPSK,16QAM,4psk,QPSK,QPSK,1,0.949009347744488,0.90680466587528,15
79,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970867020775613,0.82993854657388,15
8,QPSK,16QAM,4psk,QPSK,QPSK,1,0.959767435647244,0.872229781713485,15
80,QPSK,16QAM,4psk,QPSK,QPSK,1,0.961218847543718,0.845066292186453,15
81,QPSK,QPSK,4psk,QPSK,QPSK,1,0.997690053108839,0.32719479397217,15
82,QPSK,QPSK,4psk,QPSK,QPSK,1,0.993347597431202,0.50802431476113,15
83,QPSK,16QAM,4psk,QPSK,QPSK,1,0.984393501435566,0.766844735496493,15
84,QPSK,16QAM,4psk,QPSK,QPSK,1,0.980188719232346,0.803785868325966,15
85,QPSK,16QAM,4psk,QPSK,QPSK,1,0.956066254849193,0.894196429711547,15
86,QPSK,16QAM,4psk,QPSK,QPSK,1,0.973237063639142,0.83416117175653,15
87,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966045579135822,0.859770761968183,15
88,QPSK,16QAM,4psk,QPSK,QPSK,1,0.953013295938299,0.905548265270948,15
89,QPSK,16QAM,4psk,QPSK,QPSK,1,0.965689824935164,0.865313357298944,15
9,QPSK,16QAM,4psk,QPSK,QPSK,1,0.946143654354978,0.907204152980229,15
90,QPSK,8PSK,4psk,QPSK,QPSK,1,0.969547092260242,0.844985942363499,15
91,QPSK,QPSK,4psk,QPSK,QPSK,1,0.992547954031712,0.500240400102153,15
92,QPSK,16QAM,4psk,QPSK,QPSK,1,0.958756901625019,0.867380557645293,15
93,QPSK,QPSK,4psk,QPSK,QPSK,1,0.999311833699866,0.166103739886661,15
94,QPSK,16QAM,4psk,QPSK,QPSK,1,0.966410595018646,0.88148413540281,15
95,QPSK,16QAM,4psk,QPSK,QPSK,1,0.952765400414694,0.895025836017281,15
96,QPSK,16QAM,4psk,QPSK,QPSK,1,0.970261009962022,0.835218176573276,15
97,QPSK,16QAM,4psk,QPSK,QPSK,1,0.953464915628124,0.908159023440923,15
98,QPSK,16QAM,4psk,QPSK,QPSK,1,0.984022016665147,0.767071327584071,15
99,QPSK,16QAM,4psk,QPSK,QPSK,1,0.96586370404939,0.821175303926333,15
1,QPSK,QPSK,4psk,16QAM,16QAM,0,0.442638473683871,0.498790380534467,2.5
10,QPSK,QPSK,4psk,16QAM,16QAM,0,0.535014476646517,0.47374527134388,2.5
100,QPSK,QPSK,4psk,16QAM,16QAM,0,0.539353933549954,0.474294263332681,2.5
101,QPSK,QPSK,4psk,16QAM,16QAM,0,0.52379162284225,0.47636129604593,2.5
102,QPSK,16QAM,4psk,16QAM,16QAM,0,0.645577489335869,0.440099144225783,2.5
103,QPSK,QPSK,4psk,16QAM,16QAM,0,0.547322422884172,0.468062138341917,2.5
104,QPSK,QPSK,4psk,16QAM,16QAM,0,0.437982068085098,0.497040419416956,2.5
105,QPSK,QPSK,4psk,16QAM,16QAM,0,0.416456584011662,0.500523436263237,2.5
106,QPSK,QPSK,4psk,16QAM,16QAM,0,0.638322773394651,0.438135461986236,2.5
107,QPSK,16QAM,4psk,16QAM,16QAM,0,0.67688728745214,0.424608561175127,2.5
108,QPSK,QPSK,4psk,16QAM,QPSK,1,0.44252109784061,0.497429922699601,2.5
109,QPSK,QPSK,4psk,16QAM,16QAM,0,0.518034993986484,0.475908367188286,2.5
11,QPSK,8PSK,4psk,16QAM,16QAM,0,0.434006163375092,0.509903077453735,2.5
110,QPSK,QPSK,4psk,16QAM,16QAM,0,0.567309855702863,0.46173978838397,2.5
111,QPSK,16QAM,4psk,16QAM,16QAM,0,0.737473745459615,0.400446397700573,2.5
112,QPSK,QPSK,4psk,16QAM,16QAM,0,0.436478138354647,0.500168758335414,2.5
113,QPSK,8PSK,4psk,16QAM,16QAM,0,0.445719375277943,0.508543958567693,2.5
114,QPSK,QPSK,4psk,16QAM,16QAM,0,0.481004386637449,0.487300658590654,2.5
115,QPSK,QPSK,4psk,16QAM,QPSK,1,0.442972761465193,0.498196761152577,2.5
116,QPSK,8PSK,4psk,16QAM,16QAM,0,0.438860208494136,0.506266279364366,2.5
117,QPSK,QPSK,4psk,16QAM,16QAM,0,0.442553847661468,0.496859925697798,2.5
118,QPSK,8PSK,4psk,16QAM,16QAM,0,0.445641907141988,0.504766179058941,2.5
119,QPSK,QPSK,4psk,16QAM,16QAM,0,0.564102364606381,0.462358458977686,2.5
12,QPSK,QPSK,4psk,16QAM,16QAM,0,0.456544933170383,0.492249160149945,2.5
120,QPSK,8PSK,4psk,16QAM,16QAM,0,0.44610043919786,0.504445105232063,2.5
121,QPSK,16QAM,4psk,16QAM,16QAM,0,0.717598191935728,0.410228333936383,2.5
122,QPSK,16QAM,4psk,16QAM,16QAM,0,0.742989026229048,0.398135927778616,2.5
123,QPSK,8PSK,4psk,16QAM,16QAM,0,0.429320682718568,0.511439400416607,2.5
124,QPSK,QPSK,4psk,16QAM,QPSK,1,0.444395758829425,0.498575240743469,2.5
125,QPSK,8PSK,4psk,16QAM,16QAM,0,0.454486893996528,0.504782748884385,2.5
126,QPSK,8PSK,4psk,16QAM,16QAM,0,0.421489268223679,0.507966990186985,2.5
127,QPSK,QPSK,4psk,16QAM,16QAM,0,0.499919813821385,0.479700284413588,2.5
128,QPSK,QPSK,4psk,16QAM,16QAM,0,0.441170658030742,0.502414368026714,2.5
129,QPSK,QPSK,4psk,16QAM,16QAM,0,0.499138298572621,0.500553054668915,2.5
13,QPSK,QPSK,4psk,16QAM,16QAM,0,0.446942080812559,0.496927618972928,2.5
130,QPSK,QPSK,4psk,16QAM,16QAM,0,0.416176383158757,0.500501370763853,2.5
131,QPSK,QPSK,4psk,16QAM,16QAM,0,0.517869006696564,0.475917983913801,2.5
132,QPSK,8PSK,4psk,16QAM,16QAM,0,0.44827654138025,0.506965607636154,2.5
133,QPSK,QPSK,4psk,16QAM,16QAM,0,0.518183111520839,0.483465153299534,2.5
134,QPSK,QPSK,4psk,16QAM,16QAM,0,0.435153864355911,0.49984175704285,2.5
135,QPSK,QPSK,4psk,16QAM,QPSK,1,0.429489473073588,0.498641046831456,2.5
136,QPSK,16QAM,4psk,16QAM,16QAM,0,0.662112115049429,0.43306281794641,2.5
137,QPSK,16QAM,4psk,16QAM,16QAM,0,0.760156336247273,0.391522168961977,2.5
